observation_location,time,pm2_5,pm10,ozone
"[37.44, 126.766]",2021-08-18 20:00:00,3.8,6.13,23.25
"[37.44, 126.766]",2021-08-18 21:00:00,3.66,6.31,26.11
"[37.44, 126.766]",2021-08-18 22:00:00,3.6,6.44,26.46
"[37.44, 126.766]",2021-08-18 23:00:00,3.81,6.86,23.25
"[37.44, 126.766]",2021-08-19 00:00:00,3.99,7.35,23.6
"[37.44, 126.766]",2021-08-19 01:00:00,4.15,7.94,26.46
"[37.44, 126.766]",2021-08-19 02:00:00,4.41,8.55,27.18
"[37.44, 126.766]",2021-08-19 03:00:00,4.71,9.16,27.18
"[37.44, 126.766]",2021-08-19 04:00:00,5.08,9.88,25.39
"[37.44, 126.766]",2021-08-19 05:00:00,5.55,10.8,21.64
"[37.44, 126.766]",2021-08-19 06:00:00,6.09,11.81,13.77
"[37.44, 126.766]",2021-08-19 07:00:00,6.89,13.02,4.07
"[37.44, 126.766]",2021-08-19 08:00:00,7.79,14.17,6.53
"[37.44, 126.766]",2021-08-19 09:00:00,7.79,14.23,8.76
"[37.44, 126.766]",2021-08-19 10:00:00,5.56,11.32,23.96
"[37.44, 126.766]",2021-08-19 11:00:00,4.98,10.6,39.34
"[37.44, 126.766]",2021-08-19 12:00:00,4.95,10.41,59.37
"[37.44, 126.766]",2021-08-19 13:00:00,4.87,9.26,92.98
"[37.44, 126.766]",2021-08-19 14:00:00,5.18,8.64,114.44
"[37.44, 126.766]",2021-08-19 15:00:00,5.37,8.22,128.75
"[37.44, 126.766]",2021-08-19 16:00:00,5.35,7.74,127.32
"[37.44, 126.766]",2021-08-19 17:00:00,5.72,8.16,115.87
"[37.44, 126.766]",2021-08-19 18:00:00,5.79,8.34,97.28
"[37.44, 126.766]",2021-08-19 19:00:00,6.78,9.64,50.78
"[37.44, 126.766]",2021-08-19 20:00:00,8.03,11.31,8.76
"[37.44, 126.766]",2021-08-19 21:00:00,8.71,12.19,0.81
"[37.44, 126.766]",2021-08-19 22:00:00,9.16,12.73,0.19
"[37.44, 126.766]",2021-08-19 23:00:00,9.27,12.92,0.07
"[37.44, 126.766]",2021-08-20 00:00:00,9.06,12.85,0.04
"[37.44, 126.766]",2021-08-20 01:00:00,8.36,12.52,0.1
"[37.44, 126.766]",2021-08-20 02:00:00,7.59,12.08,0.29
"[37.44, 126.766]",2021-08-20 03:00:00,6.88,11.63,0.91
"[37.44, 126.766]",2021-08-20 04:00:00,6.41,11.35,2.03
"[37.44, 126.766]",2021-08-20 05:00:00,6.4,11.49,2.39
"[37.44, 126.766]",2021-08-20 06:00:00,6.78,12.15,1.16
"[37.44, 126.766]",2021-08-20 07:00:00,7.78,13.63,0.93
"[37.44, 126.766]",2021-08-20 08:00:00,9.29,15.59,4.16
"[37.44, 126.766]",2021-08-20 09:00:00,10.36,16.0,14.66
"[37.44, 126.766]",2021-08-20 10:00:00,9.96,12.74,81.54
"[37.44, 126.766]",2021-08-20 11:00:00,9.59,11.55,108.72
"[37.44, 126.766]",2021-08-20 12:00:00,8.93,10.6,114.44
"[37.44, 126.766]",2021-08-20 13:00:00,8.16,9.64,115.87
"[37.44, 126.766]",2021-08-20 14:00:00,8.33,9.77,124.45
"[37.44, 126.766]",2021-08-20 15:00:00,9.82,11.36,135.9
"[37.44, 126.766]",2021-08-20 16:00:00,13.09,14.92,138.76
"[37.44, 126.766]",2021-08-20 17:00:00,15.89,17.98,127.32
"[37.44, 126.766]",2021-08-20 18:00:00,16.38,18.57,110.15
"[37.44, 126.766]",2021-08-20 19:00:00,16.84,19.45,45.06
"[37.44, 126.766]",2021-08-20 20:00:00,17.75,21.07,0.78
"[37.44, 126.766]",2021-08-20 21:00:00,18.24,22.21,0.0
"[37.44, 126.766]",2021-08-20 22:00:00,18.28,22.4,0.0
"[37.44, 126.766]",2021-08-20 23:00:00,17.39,21.12,0.0
"[37.44, 126.766]",2021-08-21 00:00:00,15.38,18.52,0.36
"[37.44, 126.766]",2021-08-21 01:00:00,16.9,19.35,30.04
"[37.44, 126.766]",2021-08-21 02:00:00,20.61,22.59,56.51
"[37.44, 126.766]",2021-08-21 03:00:00,21.05,22.87,67.95
"[37.44, 126.766]",2021-08-21 04:00:00,18.65,20.28,72.96
"[37.44, 126.766]",2021-08-21 05:00:00,14.27,15.61,65.8
"[37.44, 126.766]",2021-08-21 06:00:00,10.03,11.2,53.64
"[37.44, 126.766]",2021-08-21 07:00:00,7.85,8.76,35.41
"[37.44, 126.766]",2021-08-21 08:00:00,6.94,7.73,15.91
"[37.44, 126.766]",2021-08-21 09:00:00,6.67,7.45,11.09
"[37.44, 126.766]",2021-08-21 10:00:00,6.77,7.47,11.8
"[37.44, 126.766]",2021-08-21 11:00:00,7.25,7.81,16.27
"[37.44, 126.766]",2021-08-21 12:00:00,6.68,7.12,20.21
"[37.44, 126.766]",2021-08-21 13:00:00,4.52,4.92,28.97
"[37.44, 126.766]",2021-08-21 14:00:00,3.72,4.29,52.21
"[37.44, 126.766]",2021-08-21 15:00:00,4.82,5.87,81.54
"[37.44, 126.766]",2021-08-21 16:00:00,9.0,10.2,121.59
"[37.44, 126.766]",2021-08-21 17:00:00,7.91,8.62,87.26
"[37.44, 126.766]",2021-08-21 18:00:00,6.85,8.62,66.52
"[37.44, 126.766]",2021-08-21 19:00:00,11.85,15.68,83.69
"[37.44, 126.766]",2021-08-21 20:00:00,15.09,19.05,92.98
"[37.44, 126.766]",2021-08-21 21:00:00,13.71,16.79,90.12
"[37.44, 126.766]",2021-08-21 22:00:00,13.05,15.91,88.69
"[37.44, 126.766]",2021-08-21 23:00:00,13.78,16.6,90.12
"[37.44, 126.766]",2021-08-22 00:00:00,13.98,16.48,90.84
"[37.44, 126.766]",2021-08-22 01:00:00,12.29,14.17,87.98
"[37.44, 126.766]",2021-08-22 02:00:00,9.93,11.38,83.69
"[37.44, 126.766]",2021-08-22 03:00:00,7.97,9.23,78.68
"[37.44, 126.766]",2021-08-22 04:00:00,6.69,7.87,76.53
"[37.44, 126.766]",2021-08-22 05:00:00,6.52,7.76,77.25
"[37.44, 126.766]",2021-08-22 06:00:00,8.41,10.09,80.82
"[37.44, 126.766]",2021-08-22 07:00:00,11.29,13.48,77.96
"[37.44, 126.766]",2021-08-22 08:00:00,14.7,17.0,74.39
"[37.44, 126.766]",2021-08-22 09:00:00,21.06,23.64,89.41
"[37.44, 126.766]",2021-08-22 10:00:00,29.47,32.33,115.87
"[37.44, 126.766]",2021-08-22 11:00:00,37.92,41.34,131.61
"[37.44, 126.766]",2021-08-22 12:00:00,45.68,50.01,133.04
"[37.44, 126.766]",2021-08-22 13:00:00,49.43,55.6,128.75
"[37.44, 126.766]",2021-08-22 14:00:00,49.73,57.68,123.02
"[37.44, 126.766]",2021-08-22 15:00:00,49.04,57.7,118.73
"[37.44, 126.766]",2021-08-22 16:00:00,49.63,59.16,111.58
"[37.44, 126.766]",2021-08-22 17:00:00,48.64,58.6,103.0
"[37.44, 126.766]",2021-08-22 18:00:00,46.1,55.8,92.98
"[37.44, 126.766]",2021-08-22 19:00:00,44.12,53.62,52.93
"[37.44, 126.766]",2021-08-22 20:00:00,43.05,52.7,16.27
"[37.44, 126.766]",2021-08-22 21:00:00,42.68,52.88,8.76
"[37.44, 126.766]",2021-08-22 22:00:00,44.26,55.35,1.65
"[37.44, 126.766]",2021-08-22 23:00:00,47.03,59.01,0.01
"[37.44, 126.766]",2021-08-23 00:00:00,48.92,61.42,0.0
"[37.44, 126.766]",2021-08-23 01:00:00,49.99,62.49,0.0
"[37.44, 126.766]",2021-08-23 02:00:00,50.53,62.29,0.0
"[37.44, 126.766]",2021-08-23 03:00:00,51.53,62.01,0.0
"[37.44, 126.766]",2021-08-23 04:00:00,55.24,64.48,0.43
"[37.44, 126.766]",2021-08-23 05:00:00,56.1,64.3,2.79
"[37.44, 126.766]",2021-08-23 06:00:00,55.85,63.54,5.5
"[37.44, 126.766]",2021-08-23 07:00:00,54.46,62.18,1.16
"[37.44, 126.766]",2021-08-23 08:00:00,53.47,61.9,0.74
"[37.44, 126.766]",2021-08-23 09:00:00,51.94,61.05,3.13
"[37.44, 126.766]",2021-08-23 10:00:00,44.52,52.15,17.52
"[37.44, 126.766]",2021-08-23 11:00:00,42.47,47.92,22.89
"[37.44, 126.766]",2021-08-23 12:00:00,41.63,45.67,31.83
"[37.44, 126.766]",2021-08-23 13:00:00,39.84,42.76,50.07
"[37.44, 126.766]",2021-08-23 14:00:00,35.91,38.06,70.81
"[37.44, 126.766]",2021-08-23 15:00:00,31.4,33.09,83.69
"[37.44, 126.766]",2021-08-23 16:00:00,26.17,27.55,79.39
"[37.44, 126.766]",2021-08-23 17:00:00,23.55,24.72,60.8
"[37.44, 126.766]",2021-08-23 18:00:00,23.46,24.5,45.42
"[37.44, 126.766]",2021-08-23 19:00:00,21.67,22.62,41.13
"[37.44, 126.766]",2021-08-23 20:00:00,17.59,18.5,40.41
"[37.44, 126.766]",2021-08-23 21:00:00,13.6,14.48,37.19
"[37.44, 126.766]",2021-08-23 22:00:00,10.66,11.56,32.54
"[37.44, 126.766]",2021-08-23 23:00:00,8.69,9.59,26.46
"[37.44, 126.766]",2021-08-24 00:00:00,7.36,8.2,23.96
"[37.44, 126.766]",2021-08-24 01:00:00,6.42,7.24,21.99
"[37.44, 126.766]",2021-08-24 02:00:00,5.83,6.69,17.7
"[37.44, 126.766]",2021-08-24 03:00:00,5.55,6.53,12.34
"[37.44, 126.766]",2021-08-24 04:00:00,5.52,6.61,7.42
"[37.44, 126.766]",2021-08-24 05:00:00,5.34,6.52,3.62
"[37.44, 126.766]",2021-08-24 06:00:00,4.98,6.25,1.25
"[37.44, 126.766]",2021-08-24 07:00:00,5.07,6.44,0.09
"[37.44, 126.766]",2021-08-24 08:00:00,5.87,7.34,0.09
"[37.44, 126.766]",2021-08-24 09:00:00,6.44,7.9,0.18
"[37.44, 126.766]",2021-08-24 10:00:00,6.08,7.39,0.83
"[37.44, 126.766]",2021-08-24 11:00:00,6.05,7.32,3.98
"[37.44, 126.766]",2021-08-24 12:00:00,11.64,13.28,25.03
"[37.44, 126.766]",2021-08-24 13:00:00,44.77,48.83,90.84
"[37.44, 126.766]",2021-08-24 14:00:00,68.16,74.53,133.04
"[37.44, 126.766]",2021-08-24 15:00:00,59.77,69.49,111.58
"[37.44, 126.766]",2021-08-24 16:00:00,30.91,42.58,75.1
"[37.44, 126.766]",2021-08-24 17:00:00,34.52,45.59,84.4
"[37.44, 126.766]",2021-08-24 18:00:00,37.13,48.57,103.0
"[37.44, 126.766]",2021-08-24 19:00:00,17.78,26.78,98.71
"[37.44, 126.766]",2021-08-24 20:00:00,11.18,19.36,91.55
"[37.44, 126.766]",2021-08-24 21:00:00,11.37,19.96,94.41
"[37.44, 126.766]",2021-08-24 22:00:00,13.54,23.72,101.57
"[37.44, 126.766]",2021-08-24 23:00:00,17.04,29.42,108.72
"[37.44, 126.766]",2021-08-25 00:00:00,19.71,33.55,111.58
"[37.44, 126.766]",2021-08-25 01:00:00,19.23,31.6,101.57
"[37.44, 126.766]",2021-08-25 02:00:00,17.54,28.13,81.54
"[37.44, 126.766]",2021-08-25 03:00:00,17.34,26.7,62.23
"[37.44, 126.766]",2021-08-25 04:00:00,18.93,26.74,48.64
"[37.44, 126.766]",2021-08-25 05:00:00,21.19,27.47,38.62
"[37.44, 126.766]",2021-08-25 06:00:00,23.56,29.08,27.54
"[37.44, 126.766]",2021-08-25 07:00:00,26.15,31.57,5.14
"[37.44, 126.766]",2021-08-25 08:00:00,28.64,34.78,1.03
"[37.44, 126.766]",2021-08-25 10:00:00,40.34,48.27,41.84
"[37.44, 126.766]",2021-08-25 11:00:00,46.68,57.43,52.21
"[37.44, 126.766]",2021-08-25 12:00:00,53.31,64.24,55.08
"[37.44, 126.766]",2021-08-25 13:00:00,58.38,66.69,60.08
"[37.44, 126.766]",2021-08-25 14:00:00,63.99,70.78,81.54
"[37.44, 126.766]",2021-08-25 15:00:00,71.93,77.99,120.16
"[37.44, 126.766]",2021-08-25 16:00:00,82.71,88.75,155.93
"[37.44, 126.766]",2021-08-25 17:00:00,92.19,98.36,177.38
"[37.44, 126.766]",2021-08-25 18:00:00,96.29,102.04,171.66
"[37.44, 126.766]",2021-08-25 19:00:00,95.56,100.8,134.47
"[37.44, 126.766]",2021-08-25 20:00:00,92.32,97.29,100.14
"[37.44, 126.766]",2021-08-25 21:00:00,86.8,91.44,87.26
"[37.44, 126.766]",2021-08-25 22:00:00,82.4,87.1,79.39
"[37.44, 126.766]",2021-08-25 23:00:00,79.99,84.84,69.38
"[37.44, 126.766]",2021-08-26 00:00:00,78.96,83.8,62.23
"[37.44, 126.766]",2021-08-26 01:00:00,77.32,81.97,61.51
"[37.44, 126.766]",2021-08-26 02:00:00,74.26,78.69,53.64
"[37.44, 126.766]",2021-08-26 03:00:00,72.41,76.69,45.06
"[37.44, 126.766]",2021-08-26 04:00:00,72.68,77.03,47.21
"[37.44, 126.766]",2021-08-26 05:00:00,74.18,78.79,41.13
"[37.44, 126.766]",2021-08-26 06:00:00,74.18,78.93,36.48
"[37.44, 126.766]",2021-08-26 07:00:00,73.71,78.8,27.9
"[37.44, 126.766]",2021-08-26 08:00:00,73.21,78.91,16.99
"[37.44, 126.766]",2021-08-26 09:00:00,74.44,80.68,15.91
"[37.44, 126.766]",2021-08-26 10:00:00,77.43,84.74,30.76
"[37.44, 126.766]",2021-08-26 11:00:00,80.46,90.68,48.64
"[37.44, 126.766]",2021-08-26 12:00:00,89.77,109.06,76.53
"[37.44, 126.766]",2021-08-26 13:00:00,110.85,140.78,120.16
"[37.44, 126.766]",2021-08-26 14:00:00,129.51,170.02,154.5
